,issue,issueArea,decisionDirection,splitVote,majVotes,minVotes,justice1Code,justice2Code,justice3Code,justice4Code,justice5Code,justice6Code,justice7Code,justice8Code,justice9Code,justice1Direction,justice2Direction,justice3Direction,justice4Direction,justice5Direction,justice6Direction,justice7Direction,justice8Direction,justice9Direction
8206,90320.0,9.0,1.0,1,5,4,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
8207,80270.0,8.0,1.0,1,8,1,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0
8208,10130.0,1.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
8209,10020.0,1.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8210,10100.0,1.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
8211,90520.0,9.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
8212,10100.0,1.0,1.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
8213,10230.0,1.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8214,20400.0,2.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
8215,80010.0,8.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
8216,80190.0,8.0,1.0,1,8,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8217,10380.0,1.0,2.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8218,90190.0,9.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0
8219,60020.0,6.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8220,10590.0,1.0,2.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8221,90110.0,9.0,2.0,1,5,4,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
8222,10120.0,1.0,2.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
8223,80120.0,8.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0
8224,10230.0,1.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8225,80060.0,8.0,2.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
8226,80030.0,8.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
8227,80060.0,8.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
8228,10020.0,1.0,1.0,1,6,3,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
8229,30170.0,3.0,1.0,1,5,4,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
8230,80160.0,8.0,2.0,1,5,3,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
8231,80120.0,8.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
8232,20100.0,2.0,2.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8233,60010.0,6.0,1.0,1,5,4,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0
8234,80090.0,8.0,1.0,1,5,3,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0
8235,30010.0,3.0,2.0,1,8,1,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
8236,20170.0,2.0,2.0,1,6,3,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8237,10140.0,1.0,2.0,1,6,3,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
8238,100120.0,10.0,2.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
8239,10140.0,1.0,1.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
8240,80010.0,8.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
8241,20060.0,2.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,1.0,2.0,,2.0,1.0,2.0
8242,10440.0,1.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0
8243,60010.0,6.0,2.0,1,9,0,108.0,109.0,110.0,112.0,113.0,111.0,103.0,105.0,106.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8244,10370.0,1.0,1.0,1,7,1,108.0,109.0,110.0,112.0,113.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8245,10080.0,1.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,114.0,105.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
8246,10020.0,1.0,2.0,1,7,2,108.0,109.0,110.0,112.0,113.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8247,80070.0,8.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,,,,
8248,80130.0,8.0,1.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,114.0,105.0,106.0,,,,,,1.0,1.0,1.0,1.0
8249,10100.0,1.0,1.0,1,5,4,108.0,109.0,110.0,112.0,113.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0
8250,100020.0,10.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0
8251,10570.0,1.0,2.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8252,10560.0,1.0,1.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
8253,80030.0,8.0,2.0,1,8,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
8254,90480.0,9.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
8255,20170.0,2.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8256,20110.0,2.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8257,60010.0,6.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8258,90320.0,9.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0
8259,20330.0,2.0,2.0,1,7,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0
8260,90120.0,9.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8261,40070.0,4.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8262,10050.0,1.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0
8263,80030.0,8.0,1.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
8264,10560.0,1.0,1.0,1,7,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0
8265,30060.0,3.0,1.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0
8266,70010.0,7.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0
8267,80070.0,8.0,1.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
8268,80130.0,8.0,1.0,1,7,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0
8269,50040.0,5.0,1.0,1,8,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8270,80120.0,8.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
8271,70010.0,7.0,2.0,1,7,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8272,10020.0,1.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
8273,10450.0,1.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0
8274,10220.0,1.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8275,130015.0,13.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8276,80210.0,8.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
8277,30160.0,3.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8278,10600.0,1.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8279,10120.0,1.0,2.0,1,5,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0
8280,90200.0,9.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0
8281,10450.0,1.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,,,,
8282,10020.0,1.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,,,,,,1.0,1.0,1.0,1.0
8283,10510.0,1.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8284,20400.0,2.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
8285,80190.0,8.0,2.0,1,4,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0
8286,20150.0,2.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
8287,120020.0,12.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8288,80030.0,8.0,1.0,1,8,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
8289,10020.0,1.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8290,20330.0,2.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0
8291,50040.0,5.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0
8292,10020.0,1.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
8293,80170.0,8.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
8294,20400.0,2.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8295,20060.0,2.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0
8296,100030.0,10.0,2.0,1,6,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8297,80100.0,8.0,1.0,1,7,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8298,20330.0,2.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8299,100030.0,10.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0
8300,10270.0,1.0,1.0,1,6,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8301,50040.0,5.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8302,20060.0,2.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0
8303,20250.0,2.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,1.0,2.0,,,,
8304,30150.0,3.0,2.0,1,8,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,,,,,,1.0,1.0,1.0,1.0
8305,10560.0,1.0,2.0,1,6,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0
8306,10020.0,1.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8307,50040.0,5.0,2.0,1,8,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8308,20400.0,2.0,2.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8309,20040.0,2.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
8310,70040.0,7.0,2.0,1,6,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8311,80120.0,8.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8312,20400.0,2.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8313,90120.0,9.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8314,90220.0,9.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8315,10020.0,1.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0
8316,20400.0,2.0,1.0,1,6,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
8317,100070.0,10.0,2.0,1,6,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
8318,10250.0,1.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
8319,110020.0,11.0,3.0,1,7,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
8320,80160.0,8.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
8321,20150.0,2.0,1.0,1,7,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,,,,
8322,50040.0,5.0,1.0,1,5,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,,,,,,2.0,2.0,2.0,2.0
8323,80090.0,8.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8324,10050.0,1.0,1.0,1,8,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
8325,50010.0,5.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8326,10140.0,1.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8327,100030.0,10.0,1.0,1,5,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
8328,10590.0,1.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8329,10520.0,1.0,2.0,1,7,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
8330,90240.0,9.0,2.0,1,7,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8331,80180.0,8.0,2.0,1,8,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8332,80060.0,8.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
8333,60010.0,6.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8334,10510.0,1.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8335,80180.0,8.0,1.0,1,7,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
8336,90110.0,9.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8337,80210.0,8.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
8338,10510.0,1.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8339,80340.0,8.0,2.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8340,10560.0,1.0,1.0,1,6,3,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
8341,20270.0,2.0,1.0,1,4,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8342,20150.0,2.0,1.0,1,7,1,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8343,80120.0,8.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0
8344,30010.0,3.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
8345,90220.0,9.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8346,10060.0,1.0,1.0,1,7,2,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8347,10100.0,1.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8348,100020.0,10.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
8349,10560.0,1.0,2.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8350,90250.0,9.0,1.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
8351,30010.0,3.0,1.0,1,9,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
8352,80130.0,8.0,1.0,1,8,0,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
8353,10080.0,1.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8354,80040.0,8.0,2.0,1,5,4,109.0,110.0,112.0,113.0,114.0,111.0,105.0,106.0,108.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
